row ID,row m/z,row retention time,G95984_repeat_RG10_01_31635.mzXML Peak area,G95983_RA9_01_31462.mzXML Peak area,G95982_repeat_RB8_01_31543.mzXML Peak area,G95952_BA6_01_31659.mzXML Peak area,G96383_RA9_01_31737.mzXML Peak area,G96108_RC5_01_31487.mzXML Peak area,G96130_RE9_01_31521.mzXML Peak area,G95953_BB6_01_31682.mzXML Peak area,G96194_RD5_01_31500.mzXML Peak area,G96107_repeat_RD4_01_31616.mzXML Peak area,G96384_RB6_01_31763.mzXML Peak area,G96385_RB3_01_31754.mzXML Peak area,G96195_RG6_01_31579.mzXML Peak area,G96109_repeat_RB11_01_31549.mzXML Peak area,G96196_RC6_01_31488.mzXML Peak area,G96176_repeat_RE2_01_31625.mzXML Peak area,G95954_RF12_01_31571.mzXML Peak area,G96128_repeat2_BB7_01_31703.mzXML Peak area,G96177_repeat_RG12_01_31637.mzXML Peak area,G96129_RF11_01_31570.mzXML Peak area,G96178_repeat2_RH10_01_31679.mzXML Peak area,
3629,1095.5754854876116,5.014555,16069.067999999876,14377.847999999914,8767.905000000017,9921.836499999974,174.83800000000213,13485.386999999932,20534.45099999988,4925.996499999987,13769.15249999998,26805.744499999844,409.21350000000206,0,20652.614999999943,28303.63699999994,21613.743000000115,25873.557000000023,11086.163499999888,21337.373999999996,26317.843000000033,22685.982000000175,24636.018000000073,
3651,366.2007331723583,2.1203107142857145,679.4625000000005,0,751.0794999999993,1250.8770000000002,0,0,25758.298499999975,1874.127,40972.99400000002,16928.093500000003,0,0,41567.943000000094,15578.179999999971,0,73544.30250000002,3089.880999999991,25254.091499999977,74714.81149999995,30667.730999999985,0,
3667,647.485594732111,11.352222727272727,0,1519.6654999999998,1337.2219999999902,1345.2504999999435,3848.0304999999826,0,0,1221.82950000001,16407.70199999985,0,35955.75799999975,20725.801999999654,0,193.1070000000027,0,0,4160.110000000017,0,0,202.8640000000074,0,
3672,1222.3781368316168,5.118285000000001,5649.816499999999,3161.236999999985,6136.910999999971,840.2939999999962,436.9659999999976,20905.789500000046,22543.150500000153,4967.205999999996,15631.01649999994,20762.351999999933,269.52750000000054,0,14249.402999999997,20738.35500000006,14915.843000000004,23718.14099999995,5338.318999999986,19651.900499999916,24937.23649999994,22764.620499999965,24691.950499999966,
3694,586.3136560283641,4.313207407407407,17145.411500000075,14716.122000000034,11387.49650000002,194.3865000000004,0,55059.68700000006,81740.36649999968,198.01649999999955,50169.831499999826,149327.31700000053,0,0,63338.518500000435,94625.71250000043,73138.65049999933,105991.38050000039,502.0369999999949,94089.67149999981,107737.07600000058,101453.09099999908,114923.22849999908,
3695,585.9784956695864,4.309404444444444,19517.629000000095,16374.757500000042,12520.08050000002,0,0,55702.99400000007,80053.50349999967,0,50778.92499999981,148138.48250000057,0,0,59887.840000000426,92744.76450000043,68496.78399999936,102298.20700000037,0,80369.83549999935,106209.47350000057,104638.19099999944,96042.39599999938,
3696,689.7271051168022,3.7671166666666664,13328.818999999972,11877.79749999996,13553.626999999955,2818.1990000000096,0,105338.40950000034,199280.74100000047,3417.824000000024,221175.00099999912,128295.1595000001,0,0,58612.429999999615,106652.41749999962,92163.39250000023,241610.29249999864,4791.693999999974,69101.16649999983,162731.1859999999,168153.7945000005,215026.835500001,
3698,582.963160139643,4.062643859649123,18862.932500000123,16164.00500000003,22686.41000000015,2485.754499999996,0,135818.90150000036,159665.91799999995,3748.8389999999918,139346.27100000056,222311.43399999978,0,169.41599999999866,103394.34800000038,172410.45549999888,97752.88750000038,252902.56399999958,4520.673500000006,147376.40900000054,209218.0134999996,194446.43700000108,238041.90599999914,
3700,551.3109118143718,3.6443916666666665,273.4624999999983,0,0,0,0,0,0,0,4421.776999999997,95869.58650000038,0,0,80303.3895000002,386.90249999999924,48703.274500000465,153679.81199999986,0,0,197846.78000000044,12095.468000000008,186641.3484999994,
3703,593.6753809950088,3.631242592592593,28203.773500000003,20660.25550000001,40213.10200000015,21154.65400000006,0,73796.38350000005,78229.79750000009,24849.669999999976,104300.05900000031,56710.165000000256,0,0,73947.49600000001,48778.59000000016,53192.11949999978,140148.4429999998,26023.25599999999,42763.21400000007,127602.97900000033,88738.57750000022,83825.19599999959,
3704,475.73837708620454,3.33909,280.53200000000004,0,0,417.0525000000008,0,28175.562500000022,54721.3940000002,0,96210.79799999995,57088.64750000001,0,0,240587.6695000002,37378.10249999979,140489.44850000052,134446.3150000003,1016.7480000000003,76451.79500000001,474071.79299999797,209985.40099999984,393043.6934999994,
3705,970.5047795728336,4.649669298245615,7620.701500000062,8430.675499999985,11662.190499999979,1998.4109999999937,374.74749999999875,106997.78600000021,74542.02299999983,3116.2095000000045,131069.91900000078,150562.31949999984,0,0,56150.81950000029,122707.21100000007,55874.499000000105,194178.5909999997,2029.7394999999826,102524.45049999982,127616.48650000061,147534.31050000046,352008.91949999897,
3707,409.22103169312953,3.5576596491228063,2336.414999999981,181.87349999999958,611.625,2955.9059999999877,0,37875.76200000019,27791.82000000013,2496.841000000014,9316.484999999995,56819.660999999614,235.51199999999852,0,20861.725499999953,42697.23749999996,5317.422000000019,37975.75250000023,3831.734999999998,54452.6965,33823.61299999996,48363.237500000185,43737.85649999999,
3708,509.3082549450444,4.338189215686275,1368.6809999999948,1692.6910000000028,1153.597500000008,182.78400000000076,0,31784.797000000064,59448.9919999998,0,63810.12550000062,49932.08950000011,0,0,33334.92149999982,40168.95250000016,40020.49050000001,73691.16349999973,179.35500000000113,47162.38799999982,62984.29300000088,45496.84799999952,96394.69000000056,
3709,891.4992647201298,4.77043015873016,5315.756500000045,3009.7899999999872,6337.262500000016,6315.3509999999515,1836.2130000000097,29923.832000000097,41689.43000000036,7007.959500000005,43570.62200000017,45739.08000000002,1504.6829999999893,1226.4790000000055,25597.683999999917,34238.24199999969,21425.46599999998,39372.96000000037,5268.580000000039,34009.17350000029,49826.83799999969,42487.66749999991,59426.07450000028,
3714,975.4738938174264,3.972428703703704,4509.08800000002,2973.59299999999,3005.2720000000004,2272.635000000003,0,18686.454999999987,39568.67600000024,2926.755000000011,38500.884000000224,44104.59999999992,0,0,45315.649000000376,54613.13300000002,33215.72349999992,61085.89599999998,4683.939000000017,66327.64499999947,70820.73900000035,36495.57549999982,105898.49750000046,
3716,531.8601881107667,7.66615238095238,27482.11600000014,20698.21099999998,24087.63200000003,16289.377000000048,2667.838999999979,22507.692999999916,15673.214500000015,21359.542499999934,15635.07949999998,33913.96199999998,2698.718999999998,1651.9984999999892,16512.346000000038,29252.07649999975,18852.419500000145,31135.209000000228,21780.843000000168,22126.616999999947,37600.784999999945,25086.896999999943,32943.494000000224,
3717,635.1814686816297,3.5211706349206353,22815.500000000015,2469.5534999999986,16577.464499999987,4625.86500000003,470.88000000000375,7192.628000000035,9531.86499999999,6654.576000000012,4990.5505,44276.55499999983,1280.4384999999952,912.2239999999917,22041.60099999989,23710.42400000003,7384.780999999966,61134.676000000174,19249.564000000042,12868.435500000038,112593.04849999998,23666.141500000005,98023.3449999999,
3723,792.1994209430836,4.551191666666665,3859.6440000000025,2708.6240000000066,2652.493000000023,794.0054999999971,0,32610.44849999993,36749.63949999983,204.56250000000287,81738.49850000074,30528.942999999857,0,0,38845.52499999995,28229.72499999979,52708.821999999695,47248.336000000236,807.0419999999999,19588.755000000107,66284.97649999868,38855.27950000029,112857.52000000044,
3724,791.947644128749,4.549684259259258,3448.802000000001,2497.7225000000026,2971.5495000000196,1103.887499999997,0,33619.24949999991,37361.728999999825,433.2749999999929,85497.75600000074,31062.863999999852,0,0,39853.24699999996,28575.294999999787,57008.06899999966,52978.29200000026,369.6230000000037,21058.794000000118,69542.27799999858,42202.72150000031,120608.11100000047,
3725,1203.158818939586,5.144207936507938,50808.80599999978,38704.239999999845,40046.17849999995,15495.771000000148,11570.291499999965,28674.339000000142,35992.45750000029,36869.17549999975,20283.818999999985,35572.22149999995,15181.591499999971,4271.141499999985,29300.624499999896,37129.12449999986,35902.497999999854,47274.086499999765,29695.620500000237,42196.09799999978,49226.30849999942,38054.347999999874,47322.793999999936,
3726,714.7348545886852,3.738504629629629,2780.6090000000067,2396.9490000000037,2640.9609999999975,5722.487500000013,0,24797.1585,37060.15250000003,5403.44450000003,40529.08300000012,32236.406999999937,0,0,59590.47750000015,28382.9560000001,104192.0504999999,122399.02499999954,4966.547999999994,67402.67549999987,95822.16549999967,82324.46200000026,124100.17550000022,
3729,639.4482316382138,7.6138879629629646,11163.182499999979,15896.395499999879,18389.32550000022,2762.3890000000165,0,14117.131500000027,6087.3975000000155,4868.350999999998,8488.51250000002,26735.664999999888,0,0,11670.950999999995,18206.004000000008,9751.532000000048,16786.60199999983,7460.151499999996,6649.367500000019,33445.51750000035,13644.125499999935,17594.736499999854,
3731,747.9090371118201,4.2286190476190475,28662.33699999994,20578.512499999986,35459.75199999989,10576.820000000162,2448.0170000000185,51377.31350000012,43856.402499999764,9727.211000000012,34410.908499999976,46343.162500000224,1690.4494999999872,396.0329999999991,26896.442000000126,48297.097999999954,19333.801500000103,38365.22599999964,9133.692999999928,24019.453499999967,53930.34150000035,40607.41849999988,44223.81100000004,
3732,350.946634477653,3.2359321428571426,670.5140000000014,0,493.648000000003,0,0,19556.30050000001,33467.6204999999,0,37415.65100000006,44824.20749999993,0,0,44791.60800000012,42805.9024999999,48502.3875000002,71629.59300000008,0,53344.72149999989,65512.41950000005,60418.730500000136,94952.02950000031,
3736,662.8625477745421,3.629724074074074,350.639000000002,608.2545000000009,1029.7920000000042,2479.8800000000056,0,19232.882499999974,57645.75450000017,2357.862499999998,116315.7435000004,25543.428000000105,0,0,71123.32700000008,21729.90150000005,58848.15350000002,127141.33149999984,2090.202500000001,28947.938000000006,118249.2915000003,60033.90250000014,111341.00899999966,
3742,568.8392434085451,4.3288617647058825,664.2160000000031,0,1235.5750000000064,5295.511500000018,0,24255.711500000052,84833.1709999999,7385.508500000012,666442.4960000055,23971.012000000068,0,0,276267.73199999874,24565.355500000078,341179.56399999926,288868.7614999996,7437.369500000017,55536.76649999978,339690.69300000585,89348.70149999917,480658.1874999995,
3747,476.61423880360115,3.8683472222222215,7667.758500000013,5996.449999999997,8235.842500000008,1678.8105000000005,0,17618.178,18816.27800000011,1337.1985000000027,27362.335500000077,23189.748000000007,0,0,15326.010000000046,19371.293000000056,20087.34350000005,21179.10000000005,1591.0440000000071,16887.34700000008,37106.48400000002,17322.280500000023,29306.531999999905,
3756,731.0537015061151,3.6118977777777777,0,1409.0264999999947,909.9235000000028,0,0,12564.351999999903,33603.65850000008,0,38177.12550000011,24558.551500000038,0,0,49155.384500000204,23959.83250000006,41836.90100000017,65436.00850000008,556.6335000000004,31260.286999999968,86299.5510000001,38765.33000000003,60555.42399999995,
3760,487.83399566165974,7.686934920634919,19095.636000000162,14078.688000000173,19214.132500000065,10343.507999999903,1785.0529999999944,14670.732999999997,9650.108999999984,13471.498499999949,10776.368000000017,22093.54499999972,1793.8695000000084,1381.072499999987,10726.6229999999,21491.048499999884,13589.231500000105,23610.849500000113,13768.099000000111,15506.196000000013,29388.571500000027,14804.683999999848,23547.963000000178,
3766,1095.3140776968362,5.019378070175438,16379.621999999867,11663.268999999904,9339.955,2251.4369999999553,0,14203.80549999996,15069.984999999886,1396.4970000000035,7454.239000000003,20967.029000000053,229.60000000000082,0,16628.039499999923,26309.411999999928,16639.997500000092,20042.146499999933,5224.558499999941,22152.5925,23998.463499999965,23267.82250000019,29713.31800000023,
3778,564.3039250099681,4.282103703703704,1525.116499999998,856.935499999991,1479.974999999987,0,0,16410.196500000005,21200.251000000102,544.9544999999987,27106.88599999983,18790.447499999864,215.81999999999996,0,12011.650500000025,14957.410499999876,10559.824999999926,18737.54400000022,787.4400000000107,13750.145999999997,24788.09799999998,17932.219999999972,31918.912500000126,
3779,749.9011217568254,4.678758771929825,7422.617500000061,7191.91300000007,7493.864499999926,1651.478499999996,0,21285.347499999883,17624.22149999992,2303.398000000002,23699.233499999948,19431.267999999836,0,183.4559999999992,12385.972000000053,22349.4665000001,12809.855000000136,12965.324999999804,1938.2720000000013,13311.2140000001,19272.040999999994,16275.915999999872,26458.087000000007,
3780,465.7919064193807,4.396178703703704,199.3480000000024,389.6280000000013,488.4190000000001,1456.9249999999954,0,9235.644499999918,16319.592500000008,1424.8480000000122,18672.69099999995,18585.996000000185,0,0,9580.14699999994,12058.955000000058,11690.827500000114,24393.60150000008,1952.0389999999861,12592.559499999983,14586.50149999973,14206.439500000102,21726.890999999967,
3781,707.9654342201562,7.586853174603176,13895.704500000043,10011.417000000069,13694.227500000068,8117.946499999989,1395.6625000000117,10838.382000000001,8331.720500000098,12499.910999999996,7434.493000000035,17568.67400000008,1346.2914999999948,1270.430000000003,9910.477500000068,13457.020500000159,8592.609000000062,16889.283500000085,12892.71500000003,14323.46850000018,20759.119999999828,12789.00499999994,24044.636499999833,
3784,454.28115644080157,4.087771568627451,381.02050000000355,520.9394999999995,863.0300000000057,0,0,22895.443500000118,29184.941499999935,428.422999999995,42973.989500000265,17683.63300000003,0,0,33555.548000000235,16494.13699999993,33919.66549999974,66024.18849999968,201.9959999999984,21731.763000000094,45176.51600000064,35768.614500000105,69401.52850000019,
3789,728.1321715743453,4.652612962962963,2092.411000000022,1811.567999999998,1376.4089999999926,248.1399999999995,0,19173.005000000205,47146.89449999987,445.4899999999967,45218.93700000027,40545.26399999995,0,0,17053.805000000084,39476.68200000001,17545.143500000035,53395.75499999994,1831.668000000003,15839.586499999949,31693.05150000014,27412.36800000009,27799.05049999986,
3791,628.2721369425456,3.7526825,6052.036499999961,3850.274999999997,4160.442999999984,4075.629999999989,0,15099.095499999908,24408.1815,4644.372000000013,22569.43699999994,17063.586000000018,487.32700000000244,223.92649999999952,25543.557000000135,20044.95400000003,18476.129,29016.797999999908,3089.7050000000118,19375.987000000077,46746.375999999975,27553.526000000013,25829.992999999722,
3792,662.8428737231663,4.29823125,1875.0095000000103,908.9459999999989,1779.988500000001,0,0,16862.202500000007,26493.776999999867,219.2909999999995,33201.871499999565,16492.272500000076,0,0,23427.953000000274,15110.293499999887,22673.53999999974,25810.96700000015,0,19997.821500000027,39730.54300000005,24318.94599999988,48122.00749999979,
3795,948.0236753578791,4.634937777777778,1045.471,843.6599999999862,228.91349999999875,0,0,9588.162500000064,19020.578499999927,0,20692.706500000077,19985.770000000055,0,0,40222.92050000003,23336.352999999985,50271.05699999984,45296.33049999982,0,30047.744499999895,65264.59549999999,25951.604000000098,65051.041999999536,
3801,545.2814105095434,2.88102,470.37349999999844,219.75999999999902,229.68900000000005,0,0,16196.866000000162,20035.01549999997,0,7632.393000000046,14743.865999999984,0,0,23544.140499999976,12629.98499999996,22163.895999999946,30335.796500000044,0,18312.919000000034,57715.562500000306,20877.700999999917,31506.660999999913,
3804,927.7708310770211,4.596708771929824,11431.214500000007,10333.577000000036,6093.063000000018,1020.396000000014,0,9977.782499999998,4588.954000000023,1231.5645000000065,2662.869999999978,15640.91700000018,183.7919999999984,0,6145.383499999992,27909.950500000254,8342.850499999959,5877.4035000000085,4672.853499999965,11842.687999999978,12836.52100000012,10411.703499999983,7293.755499999989,
3808,691.6810813754212,3.8226,0,178.70550000000028,432.0689999999986,176.90400000000068,0,26569.823499999868,35436.59200000001,276.3150000000022,20608.295999999948,26380.186999999896,0,0,92099.71050000025,16506.589500000016,83003.82549999999,141945.87599999981,275.7719999999982,57599.479000000254,205304.1450000005,101070.13899999968,88263.3804999994,
3816,691.6792095867481,3.8226,0,178.70550000000028,432.0689999999986,176.90400000000068,0,26569.823499999868,35436.59200000001,276.3150000000022,20608.295999999948,26380.186999999896,0,0,84325.81400000029,16506.589500000016,83003.82549999999,170286.29499999987,275.7719999999982,52606.769500000046,205304.1450000005,100004.53599999996,81633.49599999964,
3828,778.4081515303469,3.9350617647058823,1934.2930000000083,1744.6429999999946,2028.1775,0,0,12732.326499999996,15357.30899999991,793.0860000000005,48011.14549999987,28248.074500000068,0,0,69095.10699999979,20720.965500000024,64282.67300000033,78062.11449999995,947.6775000000018,40005.84349999977,141949.67350000073,35325.89500000008,121249.53150000038,
3837,458.7590089626413,0.9038444444444446,0,0,0,0,0,0,0,0,85641.17199999999,21319.180000000004,0,0,138613.33949999994,0,0,204885.39550000004,0,0,264804.33649999986,78746.261,0,
3838,891.435951705206,3.906166666666666,205.19099999999963,615.5655000000038,342.6614999999988,586.4280000000016,0,6783.534000000012,10246.389499999983,508.0980000000013,13861.652999999984,12315.094999999947,0,0,30625.907499999834,15441.364500000003,46988.875999999946,24872.385499999895,354.348000000002,27910.51499999992,79119.71900000014,33208.07000000019,55616.062000000165,
3842,1389.9010329169464,5.386718333333334,3630.8844999999937,4515.372999999973,3318.975500000011,1112.092499999991,405.18200000000303,17592.425999999978,28527.395500000013,1495.4469999999908,26516.970499999992,35199.99800000009,491.6129999999996,0,27319.142500000005,38492.81600000024,54541.01749999996,33738.166500000036,6138.781999999975,40844.95349999996,34929.10949999988,38847.116000000016,62453.5935000003,
3844,658.3534439732789,4.3598138888888895,3605.7254999999595,2725.450999999999,3845.1829999999854,621.6269999999996,0,9609.858499999995,12466.822999999911,924.1020000000032,8971.319000000076,12922.141499999907,0,0,7109.74499999996,11996.624500000013,7866.8775000000405,9809.882500000062,673.7760000000067,8691.279499999995,15367.910500000002,11909.316499999957,14914.715000000067,
3857,906.4870602528405,5.246798333333333,27964.639499999877,27964.920999999973,18875.068500000045,3439.0505000000003,3611.818500000035,17662.594500000192,18743.106499999976,16837.33450000004,12880.592999999984,11882.079999999984,2767.149000000006,0,5980.876999999975,11506.02300000003,6641.340499999926,7618.003000000041,23797.608999999982,10140.743000000011,9052.464999999951,14452.134500000035,8153.115499999909,
3865,580.7897878504125,3.8342562500000006,1372.0400000000002,429.54900000000066,966.5169999999994,0,0,11926.20999999994,9134.617500000004,0,14659.829999999973,16493.31649999996,0,0,26195.415500000094,14822.862499999981,26064.90500000002,20998.458500000004,1686.9240000000018,17477.981000000018,51318.994000000064,28416.767999999895,34857.158499999845,
3867,306.1756939479283,0.9142249999999998,0,0,0,0,0,0,0,0,82640.6785,19330.7765,0,0,137308.92099999997,21737.346999999983,0,173552.11950000003,317.22500000000065,0,235570.39599999986,79508.9675,0,
3868,579.3554730692867,4.737162962962963,848.3435000000075,719.6794999999903,781.6799999999987,2589.75049999997,0,7275.270999999984,22656.35600000015,2740.4109999999937,38160.06950000018,10578.741000000065,0,0,18708.136499999953,9793.050499999967,20256.34849999994,30952.323500000457,3176.2585000000263,14018.36099999993,28546.571999999887,15660.531000000039,35344.0870000004,
3872,728.3808960798203,4.631493518518518,3697.7550000000247,2895.4235,4462.608499999995,4308.77550000004,0,18510.87000000019,25321.027499999942,5290.600000000005,43157.14350000026,37036.24899999995,0,0,17427.89550000008,36374.678499999995,19297.438500000022,53546.96299999988,3946.575000000006,16983.921999999966,28132.31150000013,43319.26199999997,55166.66499999986,
3873,948.5368339279071,4.848301587301588,9838.370000000046,7281.294999999947,11027.116500000051,1953.0919999999796,8955.66049999995,11028.719000000008,10299.622000000058,23316.79000000002,12668.324499999917,12719.530000000108,7549.855000000069,6845.045500000031,5959.999500000061,12237.081000000035,5302.755999999949,8026.729000000003,19927.791499999876,10982.004999999988,10884.233999999913,9095.13649999992,17306.59849999987,
3881,991.5375363598605,5.257514285714286,41842.88999999968,24775.974499999953,34522.355499999976,20370.63500000005,10056.06900000006,39926.2550000002,21703.181500000006,18286.856499999994,10433.660000000025,17451.27799999999,8473.923499999994,4843.513000000005,13426.093999999954,13699.695000000003,18814.736999999906,17450.955999999846,34495.21450000002,15560.333500000002,21456.19449999993,35191.21600000003,29209.588499999958,
3926,1044.558291574076,5.106487301587302,11127.718999999975,16853.626999999964,11596.451499999948,1080.7500000000018,619.906999999993,11283.757500000002,11047.21600000007,7897.445499999997,15853.48799999999,16457.880999999907,636.2414999999999,175.26600000000207,17782.64250000003,14019.346500000074,17215.443499999965,30589.992000000017,7472.237500000016,26487.516000000047,33220.22099999997,15615.136499999928,16196.711999999952,
3939,1202.6501238801245,5.310888095238097,11213.646999999995,22643.504000000026,10485.28850000006,22558.777999999955,3073.2329999999706,19931.965999999986,21324.504000000063,28951.622500000005,16989.08749999999,25871.754999999954,1171.3244999999924,356.32099999999633,20114.588500000067,25200.546499999953,24763.327500000156,30823.599500000004,16656.477999999985,32569.69050000006,27768.583000000046,30477.355500000034,38054.06550000001,
4006,703.5483059401739,12.108740000000001,206.94650000000047,975.850500000004,1335.3345000000008,3648.330499999963,28946.66400000021,0,0,1565.4040000000327,2761.057999999989,0,1028381.1205000025,685705.3274999994,0,0,0,0,4875.485500000012,0,0,0,0,
4007,729.5638174484225,12.126185185185186,0,882.0039999999988,553.8320000000064,4035.6729999999625,26121.674499999903,0,0,3917.603499999973,3722.2714999999935,0,779360.270500003,679535.2014999987,0,0,0,0,2593.123499999977,0,0,0,0,
4008,633.5067037612673,13.060491666666667,229.1100000000032,5516.27950000006,4278.703499999979,7455.16749999997,19525.286000000007,0,0,2555.591999999996,2446.9900000000025,0,440811.23149999854,378135.45849999925,0,0,0,0,8626.925500000012,0,0,0,0,
4009,545.3821042645505,10.494872727272728,281.99399999999355,6972.692500000074,3579.933000000006,7658.532000000092,3699.9204999999447,257.6369999999936,0,1796.411000000027,78433.6104999993,0,85265.19799999862,46952.55099999961,0,0,0,0,5665.37849999998,0,0,0,0,
4010,631.4910134854067,12.391807575757577,3001.4350000000272,22011.899000000198,8833.96850000007,38309.65550000031,71303.37400000029,0,0,14863.72350000018,28494.621499999976,0,170394.57850000166,158245.80549999914,0,0,236.8799999999979,0,41829.17700000013,0,0,0,0,
4012,671.4854135341744,10.997592592592593,0,555.4574999999943,829.3379999999971,4997.749000000014,3665.4954999999873,0,0,2732.084500000007,13403.145000000191,0,141855.26450000066,41420.062500000146,0,0,0,0,3330.610999999991,0,0,0,0,
4013,673.5021475332755,11.206711111111112,0,2685.85600000002,1488.117999999994,5766.8344999999745,9463.132000000083,0,0,2257.728000000055,17957.87449999991,0,190762.59900000028,145226.28249999983,0,0,0,0,8414.54249999997,0,0,0,0,
4014,629.4759749637951,11.838375000000003,498.2304999999974,5282.5084999999235,8124.122999999967,11508.419999999956,20155.91950000008,0,0,3750.589999999979,13348.649999999994,0,167590.5630000001,139728.00700000106,0,0,0,0,11956.464499999996,0,0,0,0,
4015,699.5169129144579,11.436635,0,623.6630000000127,718.8049999999914,637.3379999999875,8239.450500000003,0,0,1336.6984999999856,3312.749999999944,0,266422.7370000005,136748.03300000005,0,0,0,0,856.1310000000143,0,0,0,183.56799999999993,
4016,757.5958896125034,12.891054761904766,0,0,0,688.2070000000039,14422.973999999962,0,0,579.1830000000084,368.2490000000073,0,449365.44450000045,340531.7075000002,0,0,0,0,342.3735000000021,0,0,0,0,
4017,591.4604515438988,12.057674242424243,178.65099999999995,4683.342000000001,3259.976999999977,4740.801500000043,7328.467000000079,0,0,1681.2760000000337,6565.71050000009,168.04449999999622,195971.56650000048,149179.76400000026,0,0,0,0,5056.85700000011,0,0,0,0,
4018,727.5464893320882,11.774185185185186,0,582.4870000000082,709.787499999996,2240.417999999969,13754.96800000014,0,0,922.8280000000314,4161.885500000016,0,198666.16849999985,227227.83650000053,0,0,0,0,1362.5250000000324,0,0,0,0,
4020,701.5338224219266,11.798403703703706,0,1008.2645000000063,482.0020000000007,2442.6764999999637,11866.403000000282,0,0,1793.8794999999752,5209.97000000003,0,187158.57649999956,146409.39000000138,0,0,0,0,1429.3600000000563,0,0,0,0,
4021,619.4923346564884,12.779326666666668,292.4860000000083,4857.9719999999415,5061.375000000023,7156.035999999976,12171.47749999994,0,0,1894.5299999999934,2746.009000000017,0,184360.64599999983,165833.51849999995,0,0,0,0,8934.170499999898,0,0,0,0,
4022,627.4602662343827,11.413125925925925,0,4075.9499999999425,2492.7900000000286,3745.136499999999,5573.810999999977,0,0,1684.9554999999932,6485.714500000063,0,86919.08550000064,36698.673000000264,0,0,0,0,4276.896500000039,0,0,0,0,
4023,659.5218954863371,13.07465,0,526.6365000000059,462.00000000000125,916.2070000000027,4493.404999999968,0,0,188.19750000000263,190.76199999999636,0,121420.71049999977,91936.1314999999,0,0,0,0,1658.4404999999965,0,0,0,0,
4024,725.5331514550265,11.467748148148148,0,168.55949999999137,198.68199999999908,462.4774999999908,4788.865500000013,0,0,402.8209999999939,2720.030499999992,0,165296.73349999904,75774.46749999994,0,0,0,0,1110.6914999999933,0,0,0,0,
4025,755.5802866617839,12.22929761904762,0,0,0,178.05150000000327,13306.35000000003,0,0,467.0345000000058,528.5150000000018,0,120019.70249999988,97105.39499999952,0,0,0,0,882.8379999999981,0,0,0,0,
4027,1066.3999038653546,5.316788235294117,7813.949999999998,5291.244000000037,0,4070.3634999999745,0,61398.73500000003,3538.4759999999915,0,0,3574.155999999991,119202.02250000005,49053.56099999996,1486.7250000000245,74528.49950000005,2875.975999999986,3789.8514999999306,6402.799000000035,87073.25300000001,2180.2875000000026,76009.13149999996,5443.20050000003,
4030,727.5473759403935,11.719594444444446,0,936.2949999999958,578.4735000000039,1501.1145000000413,13754.96800000014,0,0,1635.2165000000175,2644.236000000023,0,234962.80249999993,201514.00350000034,0,0,0,0,1522.4024999999558,0,0,0,0,
4033,589.4436622574216,11.506645833333332,0,2805.4174999999927,1975.0839999999966,3505.642000000021,4170.243000000014,0,0,692.7034999999923,10013.511499999977,184.81150000000486,75617.54049999929,39532.011000000006,0,0,0,177.32000000000687,3000.6930000000248,197.15999999999667,0,0,0,
4035,429.3728757801089,10.61546111111111,0,191.93849999999952,541.6605000000155,2998.0349999999826,4968.037499999958,0,0,442.3909999999952,437.30400000000145,0,87145.96149999982,40782.302500000354,0,0,0,0,1615.5395000000128,0,0,0,0,
4037,722.4936356444587,11.743461666666665,587.8474999999921,6601.979000000062,8770.08699999999,4766.447000000026,3993.2059999999583,856.1865000000049,1240.162,4234.154000000091,12925.839500000127,245.55000000000592,44845.89099999963,17175.177000000054,765.147999999991,1054.3520000000008,760.483499999985,182.09549999999953,12059.277499999931,2451.284000000015,0,807.9005000000043,996.4660000000005,
4038,561.4117351718293,11.048602564102564,196.68550000000374,3557.2929999999756,2443.274500000031,5833.743000000004,3388.2079999999714,0,0,1307.0759999999589,24900.409000000185,223.44700000000734,66570.2564999996,20103.904999999984,198.19800000000237,0,0,0,3674.094499999969,0,0,0,391.72099999999983,
4041,617.4757517133439,12.09314880952381,0,2126.796500000004,2215.767499999994,2858.688999999993,5515.2310000000125,0,251.63599999999894,867.0379999999759,3435.299500000031,179.90500000000475,77725.09050000022,57618.62750000003,0,0,0,0,3395.547999999988,0,261.4399999999989,396.1989999999996,217.7875000000004,
4043,864.6383996344231,10.245421212121212,1053.339999999979,5267.393000000047,7081.436000000011,8278.956499999967,1638.295999999987,0,0,15775.449500000166,6579.709000000066,0,22575.805499999864,13824.215999999946,0,0,0,0,16748.82550000027,0,0,0,235.22399999999664,
4044,786.5342244694892,11.736800925925927,263.47650000000374,688.3310000000079,1191.0760000000005,2534.412500000017,11061.143499999911,0,433.3305000000008,5211.813000000116,5940.933500000065,335.5850000000081,30883.474499999807,17812.57200000005,237.0309999999948,214.31600000000083,197.45999999999384,0,3261.4859999999835,8272.76600000006,0,332.0064999999979,2263.702499999995,
4049,675.5160240809123,11.919460416666666,0,0,2706.243499999993,2598.861000000036,2051.8609999999903,0,0,727.4059999999965,5447.801999999928,0,39773.52249999998,22302.95049999983,0,0,0,0,4063.8955000000446,0,0,0,0,
4050,709.5377964019774,12.65103,634.1720000000032,2317.7714999999976,2138.815999999992,5047.558,12260.207500000031,0,0,1948.6774999999998,1427.2514999999864,0,68613.91249999979,66153.73450000012,0,0,0,0,2504.9850000000247,0,0,0,0,
